,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
216,patch-3.10.72,3037,116,156,288,380,0,False,False,120,2015-03-18 22:12:42,4888803
217,patch-3.10.73,3054,116,158,290,382,0,False,False,120,2015-03-26 22:32:59,4937534
218,patch-3.10.74,3068,116,158,290,382,0,False,False,120,2015-04-13 20:13:13,4956352
219,patch-3.10.75,3083,116,158,290,382,0,False,False,120,2015-04-19 16:22:25,4975307
220,patch-3.10.76,3106,116,158,290,382,0,False,False,120,2015-04-29 16:40:50,5030699
221,patch-3.10.77,3152,116,158,290,382,0,False,False,120,2015-05-07 04:14:45,5085811
222,patch-3.10.78,3170,116,158,290,382,0,False,False,120,2015-05-13 20:30:42,5119574
223,patch-3.10.79,3182,116,158,290,382,0,False,False,120,2015-05-18 01:10:59,5139751
224,patch-3.10.8,582,2,2,2,3,0,False,False,3,2013-08-20 23:45:08,762611
225,patch-3.10.80,3198,116,166,302,395,0,False,False,120,2015-06-06 23:29:25,5170592
226,patch-3.10.81,3205,116,166,302,395,0,False,False,120,2015-06-23 08:19:35,5185379
227,patch-3.10.82,3207,117,167,303,396,0,False,False,120,2015-06-30 03:28:00,5192161
228,patch-3.10.83,3230,117,167,303,396,0,False,False,120,2015-07-04 11:14:18,5244203
229,patch-3.10.84,3234,118,169,304,399,0,False,False,120,2015-07-11 01:47:51,5253531
230,patch-3.10.85,3272,118,169,304,399,0,False,False,120,2015-08-04 01:51:04,5340913
231,patch-3.10.86,3279,118,169,304,399,0,False,False,120,2015-08-11 04:20:12,5355384
232,patch-3.10.87,3296,119,170,305,399,0,False,False,120,2015-08-17 14:00:47,5391164
233,patch-3.10.88,3300,119,172,308,403,0,False,False,120,2015-09-14 00:27:43,5399086
234,patch-3.10.89,3311,119,173,308,404,0,False,False,120,2015-09-22 01:04:13,5416796
235,patch-3.10.9,582,2,2,2,3,0,False,False,3,2013-08-21 06:45:11,763259
236,patch-3.10.90,3333,119,173,308,404,0,False,False,120,2015-10-01 18:11:27,5476579
237,patch-3.10.91,3358,119,173,308,404,0,False,False,120,2015-10-23 05:46:28,5529181
238,patch-3.10.92,3363,120,179,309,411,0,False,False,120,2015-10-27 08:53:24,5539897
239,patch-3.10.93,3369,121,185,315,417,0,False,False,120,2015-11-10 04:53:11,5554806
240,patch-3.10.94,3381,121,185,315,417,0,False,False,120,2015-12-10 03:03:50,5574715
241,patch-3.10.95,3388,121,185,315,417,0,False,False,120,2016-01-23 12:56:06,5604768
242,patch-3.10.96,3411,121,185,315,417,0,False,False,120,2016-01-29 13:57:56,5643450
243,patch-3.10.97,3431,122,198,330,471,0,False,False,120,2016-02-20 06:26:51,5711087
244,patch-3.10.98,3456,122,198,330,471,0,False,False,120,2016-02-26 04:02:10,5759686
245,patch-3.10.99,3501,122,198,330,471,0,False,False,120,2016-03-04 07:15:42,5828257
246,patch-3.11.1,19,0,0,0,0,0,False,False,0,2013-09-14 22:10:55,13415
247,patch-3.11.10,651,4,10,13,23,0,False,False,19,2013-11-30 02:47:01,851072
248,patch-3.11.2,144,1,2,1,6,0,False,False,7,2013-09-27 08:26:57,158521
249,patch-3.11.3,220,1,2,1,6,0,False,False,7,2013-10-02 00:45:12,275511
250,patch-3.11.4,274,2,5,4,9,0,False,False,7,2013-10-05 22:22:13,331235
251,patch-3.11.5,414,2,5,4,9,0,False,False,7,2013-10-14 09:49:18,504338
252,patch-3.11.6,453,2,5,4,9,0,False,False,7,2013-10-19 02:27:22,574317
253,patch-3.11.7,516,2,5,4,9,0,False,False,7,2013-11-04 20:47:39,655278
254,patch-3.11.8,601,2,5,4,9,0,False,False,7,2013-11-13 11:12:11,776205
255,patch-3.11.9,616,2,5,4,9,0,False,False,7,2013-11-21 04:46:57,806502
256,patch-3.12.1,22,0,0,0,0,0,False,False,0,2013-11-21 04:47:07,20631
257,patch-3.12.10,958,8,19,69,45,0,False,False,50,2014-02-07 03:51:05,1233431
258,patch-3.12.11,1052,8,19,69,45,0,False,False,50,2014-02-14 06:13:00,1377486
259,patch-3.12.12,1075,9,27,121,153,0,False,False,115,2014-02-21 03:19:07,1411001
260,patch-3.12.13,1127,9,27,121,153,0,False,False,115,2014-02-23 05:51:03,1479605
261,patch-3.12.14,1233,9,27,121,153,0,False,False,115,2014-03-11 01:05:20,1654495
262,patch-3.12.15,1347,9,27,121,153,0,False,False,115,2014-03-26 20:12:27,1884145
263,patch-3.12.16,1382,9,27,121,153,0,False,False,115,2014-04-03 00:50:59,1944730
264,patch-3.12.17,1413,11,29,122,155,0,False,False,115,2014-04-08 00:55:13,1999756
265,patch-3.12.18,1454,13,33,154,166,0,False,False,115,2014-04-24 08:53:48,2091110
266,patch-3.12.19,1494,13,33,154,166,0,False,False,115,2014-05-09 15:12:24,2144026
267,patch-3.12.2,132,2,5,9,14,0,False,False,19,2013-11-30 03:32:38,144599
268,patch-3.12.20,1633,13,33,154,166,0,False,False,115,2014-05-16 21:12:38,2351849
269,patch-3.12.21,1693,13,33,154,166,0,False,False,115,2014-06-03 05:34:40,2483150
